id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,tik_freq,use_less_than_2GB,use_2GB_to_4GB,marriage_status,number_child,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
1685,Kimberly Taylor,Female,26,Associate,Healthcare Practitioners & Technical,780000000.0,Single_2,England,001-278-259-2213x19846,Advice worker,0,2,8,2,0,Single,2,Travel,Friends,Sunny,10:00,0,1,0,0,1,0,4,3,1.0,1,SOCIALMEDIAGOLD
9490,Rachel Cruz,Female,27,Associate,Healthcare Practitioners & Technical,637500000.0,Single_2,England,+1-338-456-1953x6244,Learning disability nurse,0,1,8,1,1,Single,2,Travel,Friends,Sunny,13:00,1,0,0,0,1,11,3,2,1.0,1,SOCIALMEDIA
9149,Cynthia Hickman,Female,28,Associate,Healthcare Practitioners & Technical,667500000.0,Single_1,Us,725-467-9644x20573,Clinical research associate,0,1,7,2,1,Single,1,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
18194,Иванова Валерия Львовна,Female,30,Associate,Healthcare Practitioners & Technical,775200000.0,Single_2,Russia,8 136 815 87 94,Architect,0,1,6,1,0,Single,2,Travel,Friends,Sunny,12:00,0,1,0,0,1,8,1,1,1.0,1,SOCIALMEDIA
1979,Ana Vitória Sousa,Female,29,Associate,Healthcare Practitioners & Technical,842400000.0,Single_1,Brazil,+55 61 6310-5691,Typist,0,1,8,3,1,Single,1,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,5,4,1.0,1,DATASILVER
17700,佐藤 里佳,Other,29,Associate,Healthcare Practitioners & Technical,660000000.0,Single_1,Japan,13-7080-4770,architect,0,1,7,3,0,Single,1,Travel,Friends,Sunny,15:00,1,0,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
13156,Василиса Захаровна Крылова,Female,30,Associate,Healthcare Practitioners & Technical,912500000.0,Single_2,Russia,8 638 968 1127,Marketer,0,3,4,3,0,Single,2,Travel,Friends,Sunny,17:00,0,1,0,0,1,0,2,2,1.0,1,DATASILVER
8254,박민지,Female,29,Associate,Healthcare Practitioners & Technical,684000000.0,Single_1,Korea,044-188-1779,waterproofer,0,3,4,1,1,Single,1,Travel,Friends,Sunny,11:00,1,0,0,0,1,0,1,1,1.0,1,SOCIALMEDIA
3055,Amanda Massey,Female,30,Associate,Healthcare Practitioners & Technical,930000000.0,Single_4,England,466-381-9063x5530,"Engineer, electrical",0,2,4,3,1,Single,4,Travel,Friends,Sunny,00:00,0,1,0,0,1,10,4,3,1.0,1,SOCIALMEDIAGOLD
14227,佐藤 あすか,Female,26,Associate,Healthcare Practitioners & Technical,801600000.0,Single_1,Japan,090-2723-6503,script writer,0,2,6,1,0,Single,1,Visit,Alone,Sunny,16:00,1,0,0,0,1,9,3,3,2.0,2,"SOCIALMEDIA, DATACALL"
3000,Lauren Robinson,Female,26,Associate,Healthcare Practitioners & Technical,753600000.0,Single_2,Australia,03 9655 7008,"Scientist, forensic",0,3,4,2,0,Single,2,Work,Alone,Sunny,07:00,0,0,1,0,1,0,2,1,1.0,1,DATACALL
19189,吉田 千代,Female,30,Associate,Healthcare Practitioners & Technical,840000000.0,Single_2,Japan,080-7630-1419,graphic designer,0,2,6,3,1,Single,2,Work,Alone,Sunny,07:00,0,1,0,0,1,0,3,2,1.0,1,DATAGOLD
9388,김준서,Other,26,Associate,Healthcare Practitioners & Technical,672500000.0,Single_1,Korea,019-980-7979,rebar worker,0,3,4,2,0,Single,1,Work,Alone,Sunny,06:00,1,0,0,1,0,0,4,4,1.0,1,SOCIALMEDIAGOLD
19299,Brandi Boyd,Female,27,Associate,Healthcare Practitioners & Technical,724800000.0,Single_3,England,772-597-6798,Health and safety adviser,0,1,4,1,0,Single,3,Work,Alone,Sunny,06:00,1,0,0,0,1,6,4,3,1.0,1,DATASILVER
4011,Michael Barron,Male,25,Unknown,Sales & Related,9828000000.0,Single_0,England,863.577.8805,"Nurse, mental health",0,0,10,1,1,Single,0,Travel,Alone,Sunny,11:00,1,0,0,0,1,0,1,1,1.0,1,DATASILVER
1823,Ryan Erickson,Male,22,Unknown,Sales & Related,5097500000.0,Single_0,Australia,07.8307.7415,Lobbyist,1,0,18,2,0,Single,0,Travel,Friends,Sunny,10:00,0,1,0,0,1,0,2,2,2.0,2,"SOCIALMEDIAGOLD, DATAGOLD"
8284,Sami Reinhardt,Male,23,Unknown,Sales & Related,7062500000.0,Single_0,Denmark,+49(0)6594059666,Florist,0,0,20,2,1,Single,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,4,4,1.0,1,DATASILVER
16630,Aaron Moreno,Other,22,Unknown,Sales & Related,3840000000.0,Single_0,Us,770.247.1629x389,Chief Operating Officer,0,0,12,2,0,Single,0,Travel,Friends,Sunny,18:00,0,1,0,0,1,14,4,4,0.0,0,Unknown
3192,Tamara Collins,Other,21,Unknown,Sales & Related,7504800000.0,Single_0,Us,8637283727,Retail merchandiser,0,0,15,1,1,Single,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,17,2,2,0.0,0,Unknown
14639,Dr. Joaquim Montenegro,Male,25,Unknown,Sales & Related,5661600000.0,Single_0,Brazil,0800 486 5734,Dealer,0,0,18,1,1,Single,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,20,3,3,0.0,0,Unknown
1559,Adam Nicholson,Male,24,Unknown,Sales & Related,8460000000.0,Single_0,Australia,61828984659,"Development worker, community",0,0,14,3,0,Single,0,Work,Alone,Sunny,07:00,0,1,0,0,1,0,1,1,1.0,1,DATAGOLD
3653,Herr Iwan Lübs,Male,22,Unknown,Sales & Related,9943200000.0,Single_0,Denmark,3767544890,Chemist,1,0,23,2,0,Single,0,Work,Alone,Sunny,07:00,1,0,0,1,0,26,5,4,1.0,1,SOCIALMEDIAGOLD
8690,Авксентий Валерианович Субботин,Male,21,Unknown,Sales & Related,11563200000.0,Single_0,Russia,+7 (193) 254-18-29,Image maker,1,0,19,1,1,Single,0,Work,Alone,Sunny,06:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
18414,刘玉英,Female,24,Bachelor,Management,2452500000.0,Unmarried_0,China,13718370142,Mapping/Surveying,2,1,3,1,2,Unmarried,0,Travel,Alone,Sunny,00:00,1,0,0,0,1,0,3,3,1.0,1,DATASILVER
9656,Lynn Caldwell,Female,23,Bachelor,Management,2227200000.0,Unmarried_0,Us,390-383-8949x90350,Comptroller,2,2,1,2,3,Unmarried,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,10,3,3,0.0,0,Unknown
11403,Нина Артемовна Родионова,Female,23,Bachelor,Management,2217600000.0,Unmarried_0,Russia,+7 (298) 811-98-12,Film director,3,1,2,2,3,Unmarried,0,Travel,Friends,Sunny,10:00,0,1,0,0,1,11,1,1,0.0,0,Unknown
16059,Антонина Матвеевна Носова,Female,21,Bachelor,Management,2342500000.0,Unmarried_0,Russia,8 359 788 24 23,Shooter,1,2,2,2,2,Unmarried,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,9,2,2,1.0,1,SOCIALMEDIA
5081,손예진,Female,23,Bachelor,Management,2255000000.0,Unmarried_0,Korea,043-772-2319,Counseling Specialists and Youth Coaches,3,2,2,2,3,Unmarried,0,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,3,3,3.0,3,"SOCIALMEDIA, SOCIALMEDIAGOLD, DATACALL"
10995,박하윤,Female,24,Bachelor,Management,2376000000.0,Unmarried_0,Korea,051-943-9415,Other food service workers,2,2,2,1,2,Unmarried,0,Travel,Friends,Sunny,18:00,0,1,0,0,1,9,1,1,1.0,1,DATASILVER
7332,吉田 さゆり,Female,23,Bachelor,Management,2427500000.0,Unmarried_0,Japan,29-7543-8491,composer,3,1,2,3,3,Unmarried,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,5,4,1.0,1,SOCIALMEDIAGOLD
11565,Crystal Grant,Female,24,Bachelor,Management,2245000000.0,Unmarried_0,Australia,(08) 7818 7318,"Surveyor, building",1,2,2,2,2,Unmarried,0,Travel,Family,Sunny,10:00,1,0,0,0,1,0,4,3,1.0,1,SOCIALMEDIA
9605,Theo Sousa,Other,24,Bachelor,Management,2335000000.0,Unmarried_0,Brazil,0300 850 0625,Mechanic,3,2,3,3,2,Unmarried,0,Travel,Family,Sunny,08:00,1,0,0,0,1,13,1,1,1.0,1,DATAGOLD
12914,Amy Cortez,Female,24,Bachelor,Management,2340000000.0,Unmarried_0,England,404-494-4098x16688,Comptroller,3,2,3,1,2,Unmarried,0,Travel,Family,Sunny,10:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
5290,Tiffany Ferguson,Female,24,Bachelor,Management,2265000000.0,Unmarried_0,Us,276-925-4777x41218,Special educational needs teacher,2,3,3,3,3,Unmarried,0,Travel,Family,Sunny,15:00,1,0,0,0,1,0,2,2,1.0,1,DATASILVER
4651,Erica Smith,Female,23,Bachelor,Management,2262500000.0,Unmarried_0,England,001-913-313-3792x34760,Clinical molecular geneticist,2,2,2,1,2,Unmarried,0,Travel,Family,Sunny,18:00,0,1,0,0,1,9,3,3,0.0,0,Unknown
19626,Jennifer Davis,Female,21,Bachelor,Management,2107200000.0,Unmarried_0,England,2562042233,Insurance broker,1,1,3,1,3,Unmarried,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,9,3,3,1.0,1,DATACALL
11374,Haley Solomon,Female,25,Bachelor,Management,2203200000.0,Unmarried_0,Us,613-432-1478x74492,Dancer,1,3,3,2,3,Unmarried,0,Visit,Alone,Sunny,18:00,0,1,0,0,1,12,4,3,1.0,1,DATAGOLD
13274,Tamara Black,Female,21,Bachelor,Management,2380800000.0,Unmarried_0,Us,+1-279-284-5210x219,Private music teacher,3,2,3,3,1,Unmarried,0,Work,Alone,Sunny,07:00,0,0,1,0,1,12,5,4,1.0,1,SOCIALMEDIA
12837,Debra Russell,Female,25,Bachelor,Management,2437500000.0,Unmarried_0,Australia,61849706450,Physiological scientist,2,2,2,1,3,Unmarried,0,Work,Alone,Sunny,06:00,0,0,1,0,1,0,4,3,1.0,1,DATACALL
11981,Laura Andrews,Female,22,Highschool,Unemployed,163200000.0,Single_0,England,929.470.8838x2802,"Programme researcher, broadcasting/film/video",3,0,4,1,1,Single,0,Travel,Alone,Sunny,14:00,1,0,0,0,1,9,5,4,1.0,1,DATASILVER
8547,Wanda Murphy,Female,22,Highschool,Unemployed,242500000.0,Single_0,England,(703)531-7172x26080,Geophysicist/field seismologist,1,0,4,2,1,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
11396,Evelyn Nixon,Female,24,Highschool,Unemployed,266400000.0,Single_0,England,555.440.0294x59246,Advertising account executive,2,0,6,1,1,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,10,4,3,1.0,1,DATACALL
12281,阎佳,Female,21,Highschool,Unemployed,167500000.0,Single_0,China,13773169565,trainee,1,0,7,1,0,Single,0,Travel,Friends,Sunny,09:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
1237,松田 幹,Female,23,Highschool,Unemployed,88800000.0,Single_0,Japan,080-1637-3429,fortune teller,3,0,4,3,0,Single,0,Travel,Friends,Sunny,11:00,1,0,0,0,1,0,2,1,1.0,1,SOCIALMEDIA
13364,Brenda George,Female,24,Highschool,Unemployed,220000000.0,Single_0,England,(631)661-7832,"Social research officer, government",1,0,7,2,1,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
13644,이은주,Female,23,Highschool,Unemployed,88800000.0,Single_0,Korea,051-061-8649,Butchery and slaughterhouse,2,0,8,2,0,Single,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,5,4,1.0,1,SOCIALMEDIA
13098,Katrina Thomas,Female,21,Highschool,Unemployed,124800000.0,Single_0,Us,(843)452-8118x6970,"Designer, fashion/clothing",1,0,5,2,0,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,4,4,1.0,1,DATASILVER
5096,王欣,Female,22,Highschool,Unemployed,67500000.0,Single_0,China,13206906933,bank teller,2,0,7,1,0,Single,0,Travel,Friends,Sunny,16:00,0,1,0,0,1,10,2,1,1.0,1,DATASILVER
4311,Anna Bray,Female,24,Highschool,Unemployed,26400000.0,Single_0,Us,+1-575-907-0467x16797,Pension scheme manager,3,0,7,3,1,Single,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,14,2,2,1.0,1,SOCIALMEDIAGOLD
4642,Srta. Lívia Vasconcelos,Female,23,Highschool,Unemployed,187500000.0,Single_0,Brazil,(011) 7262-8141,Tattoo artist,1,0,5,3,1,Single,0,Travel,Alone,Sunny,08:00,1,0,0,0,1,0,5,4,2.0,2,"SOCIALMEDIA, DATACALL"
16360,Алевтина Александровна Сысоева,Female,24,Highschool,Unemployed,213600000.0,Single_0,Russia,8 (412) 104-73-05,Minister,1,0,4,1,1,Single,0,Visit,Alone,Sunny,18:00,1,0,0,1,0,0,3,3,1.0,1,DATACALL
4849,Gina Lewis,Female,25,Highschool,Unemployed,244800000.0,Single_0,Us,592-290-6166x2538,"Biochemist, clinical",2,0,6,2,1,Single,0,Work,Alone,Sunny,07:00,0,0,1,0,1,11,1,1,1.0,1,SOCIALMEDIA
1395,胡娟,Female,25,Highschool,Unemployed,142500000.0,Single_0,China,18873350440,part-time teacher,2,0,4,1,1,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,0,1,1,1.0,1,DATAGOLD
4739,Marie Williams,Female,23,Highschool,Unemployed,120000000.0,Single_0,Us,001-698-392-2661x6825,Management consultant,3,0,7,2,0,Single,0,Work,Alone,Sunny,07:00,1,0,0,1,0,12,2,2,1.0,1,SOCIALMEDIAGOLD
8103,Sarah Lambert,Female,31,Masters,Unemployed,1672800000.0,Married_1,England,(949)954-0561,"Engineer, site",0,1,3,1,0,Married,1,Travel,Friends,Sunny,09:00,1,0,0,0,1,5,5,4,3.0,3,"SOCIALMEDIA, DATACALL, DATAGOLD"
8392,Тамара Харитоновна Волкова,Female,32,Masters,Unemployed,1790400000.0,Married_4,Russia,71688036926,Chemist,0,0,1,1,0,Married,4,Travel,Friends,Sunny,10:00,0,1,0,0,1,0,2,2,1.0,1,SOCIALMEDIAGOLD
1253,王超,Female,32,Masters,Unemployed,1536000000.0,Married_3,China,15208787116,HR Assistant,0,0,1,1,1,Married,3,Travel,Friends,Sunny,18:00,0,1,0,0,1,3,2,2,0.0,0,Unknown
5299,Shannon White,Female,34,Masters,Unemployed,1865000000.0,Married_1,England,+1-574-352-8660x7150,"Administrator, local government",0,0,1,1,1,Married,1,Travel,Family,Sunny,11:00,0,1,0,0,1,3,1,1,1.0,1,DATASILVER
3843,Megan Henry,Female,31,Masters,Unemployed,1682500000.0,Married_4,Us,(638)269-6451,Leisure centre manager,0,0,3,0,0,Married,4,Visit,Alone,Sunny,15:00,0,1,0,0,1,0,3,3,1.0,1,DATAGOLD
19459,Олимпиада Борисовна Афанасьева,Female,35,Masters,Unemployed,1588800000.0,Married_2,Russia,84953273853,Flight engineer,0,1,3,0,1,Married,2,Work,Alone,Sunny,06:00,0,1,0,0,1,0,4,3,1.0,1,DATAGOLD
15993,Allison Foster,Female,31,Masters,Unemployed,1610000000.0,Married_1,Us,970.415.3539,Human resources officer,0,0,2,0,0,Married,1,Work,Alone,Sunny,07:00,1,0,0,1,0,0,2,2,1.0,1,SOCIALMEDIAGOLD
15491,Dawn Turner,Female,41,Bachelor,Arts Design Entertainment Sports & Media,580800000.0,Divorced_2,England,886.465.1902x143,Diplomatic Services operational officer,0,13,0,3,0,Divorced,2,Travel,Alone,Sunny,11:00,1,0,0,0,1,0,5,4,1.0,1,DATASILVER
5248,佐々木 陽子,Female,41,Bachelor,Arts Design Entertainment Sports & Media,590400000.0,Divorced_2,Japan,73-4275-6977,university professor,0,20,0,1,0,Divorced,2,Travel,Friends,Sunny,09:00,1,0,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
19988,Julie Acosta,Female,41,Bachelor,Arts Design Entertainment Sports & Media,497500000.0,Divorced_1,Us,-11110,Event organiser,0,23,0,1,0,Divorced,1,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,5,4,2.0,2,"SOCIALMEDIA, SOCIALMEDIAGOLD"
6980,Christine Smith,Female,41,Bachelor,Arts Design Entertainment Sports & Media,525000000.0,Divorced_2,Us,(520)437-1589x446,Warden/ranger,0,18,1,2,0,Divorced,2,Travel,Family,Sunny,15:00,0,1,0,0,1,21,5,4,1.0,1,SOCIALMEDIA
16088,Ashley Hayes,Female,44,Bachelor,Arts Design Entertainment Sports & Media,391200000.0,Divorced_1,England,(875)585-7036,"Physicist, medical",0,19,1,2,0,Divorced,1,Visit,Alone,Sunny,16:00,1,0,0,0,1,0,2,2,1.0,1,SOCIALMEDIA
2085,Jacob Dixon,Other,43,Bachelor,Arts Design Entertainment Sports & Media,336000000.0,Divorced_3,Australia,0432-229-305,Financial controller,0,21,0,2,0,Divorced,3,Work,Alone,Sunny,07:00,0,1,0,0,1,0,4,4,1.0,1,SOCIALMEDIA
18315,清水 聡太郎,Male,45,Masters,Education&Training&Library,1204800000.0,Married_4,Japan,090-3184-1796,civil servant,0,2,1,3,0,Married,4,Travel,Alone,Sunny,13:00,1,0,0,0,1,0,4,3,1.0,1,DATASILVER
8214,John Smith,Male,41,Masters,Education&Training&Library,1305600000.0,Married_1,England,739-373-0175x0341,"Pilot, airline",0,3,2,3,1,Married,1,Travel,Friends,Sunny,08:00,1,0,0,0,1,0,4,4,1.0,1,SOCIALMEDIA
6121,Catherine Thompson,Other,45,Masters,Education&Training&Library,1320000000.0,Married_1,England,434.988.3437x483,"Librarian, public",0,3,3,3,1,Married,1,Travel,Friends,Sunny,15:00,0,1,0,0,1,0,1,1,1.0,1,DATASILVER
12463,Zachary Cooley,Male,41,Masters,Education&Training&Library,1410000000.0,Married_1,Us,3186852764,"Administrator, education",0,3,1,1,0,Married,1,Travel,Family,Sunny,11:00,1,0,0,0,1,0,3,3,1.0,1,DATASILVER
3623,森 晃,Male,42,Masters,Education&Training&Library,1520000000.0,Married_2,Japan,63-2052-1962,copywriter,0,1,3,2,0,Married,2,Travel,Family,Sunny,14:00,0,1,0,0,1,6,3,3,0.0,0,Unknown
17411,Claus Pergande,Male,44,Masters,Education&Training&Library,1315200000.0,Married_3,Denmark,00209 52754,Artist,0,1,2,1,1,Married,3,Work,Alone,Sunny,06:00,0,1,0,0,1,0,3,3,1.0,1,DATAGOLD
6550,吉田 淳,Male,43,Masters,Education&Training&Library,1355000000.0,Married_4,Japan,070-6613-3304,Nursing care helper,0,3,1,1,0,Married,4,Work,Alone,Sunny,07:00,1,0,0,0,1,5,4,3,1.0,1,DATASILVER
14405,Sara Reid,Female,24,Associate,Student,1917500000.0,Unmarried_0,Us,(806)299-8773x2787,General practice doctor,0,0,2,3,0,Unmarried,0,Travel,Alone,Sunny,11:00,1,0,0,0,1,5,2,2,1.0,1,DATASILVER
12257,Jessica Wilson,Female,23,Associate,Student,1892500000.0,Unmarried_0,Us,(784)299-9894,Consulting civil engineer,0,1,2,3,0,Unmarried,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
12514,Srta. Allana Caldeira,Female,22,Associate,Student,2025600000.0,Unmarried_0,Brazil,+55 21 6807 3122,Driver,0,0,2,3,1,Unmarried,0,Travel,Friends,Sunny,10:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
5589,Ангелина Яковлевна Филатова,Female,21,Associate,Student,1910000000.0,Unmarried_0,Russia,+7 (285) 825-05-43,Collector,0,1,3,2,0,Unmarried,0,Travel,Friends,Sunny,12:00,0,1,0,0,1,0,3,2,1.0,1,SOCIALMEDIA
11052,Valerie Williams,Other,25,Associate,Student,1855200000.0,Unmarried_0,Us,832-694-4263,Press photographer,0,1,3,1,1,Unmarried,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,2,2,1.0,1,SOCIALMEDIA
5479,Jessica King,Female,24,Associate,Student,1882500000.0,Unmarried_0,England,434.454.1616,"Engineer, chemical",0,1,2,3,1,Unmarried,0,Travel,Friends,Sunny,17:00,0,1,0,0,1,0,3,2,1.0,1,DATASILVER
2441,Debra Spencer,Female,21,Associate,Student,1967500000.0,Unmarried_0,England,001-431-620-7785,Farm manager,0,0,3,1,1,Unmarried,0,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
14991,Crystal Henderson,Female,25,Associate,Student,2052000000.0,Unmarried_0,Us,001-731-623-0593x640,"Surveyor, land/geomatics",0,1,3,1,1,Unmarried,0,Travel,Family,Sunny,10:00,1,0,0,0,1,0,5,4,2.0,2,"SOCIALMEDIA, DATAGOLD"
5082,Данилова Марина Александровна,Female,23,Associate,Student,1831200000.0,Unmarried_0,Russia,8 263 626 28 68,Political scientist,0,1,2,2,1,Unmarried,0,Travel,Family,Sunny,08:00,1,0,0,0,1,0,3,3,1.0,1,DATAGOLD
8845,Lori Cain,Female,24,Associate,Student,1890000000.0,Unmarried_0,England,(993)698-0343,Clinical cytogeneticist,0,0,1,2,1,Unmarried,0,Travel,Family,Sunny,09:00,0,1,0,0,1,0,1,1,1.0,1,SOCIALMEDIA
18272,Wibke Klingelhöfer,Female,25,Associate,Student,1995000000.0,Unmarried_0,Denmark,04184 24081,Computer scientist,0,1,3,3,0,Unmarried,0,Visit,Alone,Sunny,15:00,1,0,0,1,0,7,5,5,0.0,0,Unknown
13010,Jean Lloyd PhD,Female,25,Associate,Student,1860000000.0,Unmarried_0,Us,343-389-5054,Medical secretary,0,1,1,2,1,Unmarried,0,Visit,Alone,Sunny,18:00,0,1,0,0,1,0,3,3,2.0,2,"DATAGOLD, SOCIALMEDIAGOLD"
6954,田中 くみ子,Female,23,Associate,Student,1942500000.0,Unmarried_0,Japan,080-1671-0140,architect,0,0,3,3,0,Unmarried,0,Work,Alone,Sunny,07:00,0,0,1,0,1,0,2,1,1.0,1,DATACALL
16487,Claudia Mcdonald,Female,24,Associate,Student,2112500000.0,Unmarried_0,Australia,37955016,Child psychotherapist,0,1,2,1,1,Unmarried,0,Work,Alone,Sunny,07:00,1,0,0,1,0,0,5,4,1.0,1,SOCIALMEDIAGOLD
11248,Julie Miller,Female,21,Associate,Student,2022500000.0,Unmarried_0,Us,881.920.2899,Systems developer,0,0,3,2,1,Unmarried,0,Work,Alone,Sunny,07:00,1,0,0,0,1,6,3,3,0.0,0,Unknown
14972,Hayden Ortiz,Male,32,Masters,Computer & Mathematical,3770000000.0,Married_4,Us,(361)443-7583x6375,Broadcast engineer,0,2,8,8,4,Married,4,Travel,Alone,Sunny,11:00,1,0,0,0,1,0,1,1,1.0,1,DATASILVER
12428,彭秀兰,Male,32,Masters,Computer & Mathematical,8397600000.0,Married_1,China,15091896471,Apparel/Textile Design,0,3,8,5,6,Married,1,Travel,Friends,Sunny,09:00,1,0,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
11315,박성수,Male,35,Masters,Computer & Mathematical,3271200000.0,Married_2,Korea,070-3713-5040,Laundryman and ironing attendant,1,2,4,4,6,Married,2,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,4,3,1.0,1,SOCIALMEDIA
12124,Adam Smith,Male,35,Masters,Computer & Mathematical,3448800000.0,Married_2,England,(983)444-6340x9909,Politician's assistant,1,2,7,4,7,Married,2,Travel,Friends,Sunny,14:00,0,1,0,0,1,21,5,5,1.0,1,SOCIALMEDIA
1339,Hans-Karl Pölitz,Male,35,Masters,Computer & Mathematical,4462500000.0,Married_2,Denmark,9589975681,Nurse,0,1,5,8,4,Married,2,Travel,Friends,Sunny,15:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
11837,佐藤 零,Male,34,Masters,Computer & Mathematical,7120000000.0,Married_4,Japan,01-0060-2303,esthetician,0,2,6,4,8,Married,4,Travel,Friends,Sunny,14:00,0,1,0,0,1,20,1,1,1.0,1,SOCIALMEDIAGOLD
16493,Stephen Lee,Male,32,Masters,Computer & Mathematical,11642400000.0,Married_1,Us,461.559.7150,Film/video editor,1,2,7,5,7,Married,1,Travel,Family,Sunny,09:00,0,1,0,0,1,22,1,1,1.0,1,SOCIALMEDIAGOLD
19005,高坤,Male,33,Masters,Computer & Mathematical,3057600000.0,Married_2,China,13210018043,Captain/Vice Captain,0,3,7,8,5,Married,2,Visit,Alone,Sunny,18:00,1,0,0,1,0,0,1,1,1.0,1,DATACALL
11976,Derek Benson,Male,33,Masters,Computer & Mathematical,11397600000.0,Married_1,Australia,07 5950 8620,Arboriculturist,1,1,7,7,8,Married,1,Visit,Alone,Sunny,18:00,0,1,0,0,1,0,4,3,1.0,1,DATAGOLD
6600,Christopher Pena,Male,34,Masters,Computer & Mathematical,9597500000.0,Married_1,Australia,0427.428.628,Immunologist,1,2,5,5,8,Married,1,Work,Alone,Sunny,06:00,1,0,0,1,0,21,2,2,1.0,1,SOCIALMEDIAGOLD
1602,罗淑珍,Female,32,Bachelor,Life Physical Social Science,1024800000.0,Married_1,China,18613671073,other,0,1,7,5,0,Married,1,Travel,Alone,Sunny,14:00,1,0,0,0,1,13,3,3,0.0,0,Unknown
2827,盛博,Female,32,Bachelor,Life Physical Social Science,1150000000.0,Married_4,China,18913438526,Powertrain Engineer,0,1,7,7,0,Married,4,Travel,Friends,Sunny,09:00,1,0,0,0,1,15,1,1,1.0,1,SOCIALMEDIA
1114,Deanna Mitchell,Other,31,Bachelor,Life Physical Social Science,900000000.0,Married_2,England,621.593.7800,Chemical engineer,0,0,6,5,0,Married,2,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,2,2,1.0,1,SOCIALMEDIA
15293,Нонна Матвеевна Панова,Female,32,Bachelor,Life Physical Social Science,1090000000.0,Married_3,Russia,8 938 422 9794,Metallurgist,0,0,7,7,0,Married,3,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,1,1,1.0,1,SOCIALMEDIAGOLD
15998,Elizabeth Chapman,Other,33,Bachelor,Life Physical Social Science,1227500000.0,Married_3,Australia,0435.024.719,Fisheries officer,0,0,5,6,1,Married,3,Travel,Family,Sunny,08:00,0,1,0,0,1,0,5,4,1.0,1,SOCIALMEDIAGOLD
11773,Summer Castillo,Female,32,Bachelor,Life Physical Social Science,1005000000.0,Married_1,England,986-284-5554x69869,Outdoor activities/education manager,0,1,5,8,1,Married,1,Work,Alone,Sunny,07:00,0,0,1,0,1,0,3,3,0.0,0,Unknown
5311,Samantha Cruz,Female,31,Bachelor,Life Physical Social Science,1047500000.0,Married_4,England,844.397.7084x1382,Sport and exercise psychologist,0,0,4,5,0,Married,4,Work,Alone,Sunny,07:00,1,0,0,1,0,9,2,2,0.0,0,Unknown
14884,Heather Morris,Female,34,Bachelor,Life Physical Social Science,1012500000.0,Married_2,Us,(333)809-3969x1386,Legal secretary,0,1,4,7,0,Married,2,Work,Alone,Sunny,06:00,1,0,0,0,1,12,1,1,1.0,1,DATASILVER
12706,艾秀梅,Female,25,Bachelor,Student,9945600000.0,Single_0,China,13291572406,Oil and gas technicians,3,0,3,3,6,Single,0,Travel,Alone,Sunny,13:00,1,0,0,0,1,15,2,1,1.0,1,DATASILVER
13735,Sarah Matthews,Female,25,Bachelor,Student,6745000000.0,Single_0,Us,(942)577-6537x018,Hydrogeologist,1,0,1,3,8,Single,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,0,4,3,1.0,1,DATACALL
